,words,tags,cased
10289,"they will give you a low price over the phone and on the day of your move they will change the price , i guarantee it .",PRON AUX VERB PRON DET ADJ NOUN ADP DET NOUN CCONJ ADP DET NOUN ADP PRON NOUN PRON AUX VERB DET NOUN PUNCT PRON VERB PRON PUNCT,"THEY WILL GIVE YOU A LOW PRICE OVER THE PHONE AND ON THE DAY OF YOUR MOVE THEY WILL CHANGE THE PRICE , I GUARANTEE IT ."
10290,you 've got maids did a fabulous job cleaning my home .,PRON AUX VERB PROPN VERB DET ADJ NOUN VERB PRON NOUN PUNCT,You 've Got Maids did a fabulous job cleaning my home .
10291,i am hiring them to come once a week now that they got my house to where they can maintain it for only an hour and a half every two weeks !,PRON AUX VERB PRON PART VERB ADV DET NOUN ADV SCONJ PRON VERB PRON NOUN SCONJ ADV PRON AUX VERB PRON ADP ADV DET NOUN CCONJ DET NOUN DET NUM NOUN PUNCT,I am hiring them to come once a week now that they got my house to where they can maintain it for only an hour and a half every two weeks !
10292,satisfactory for sure with the sercvice !,ADJ ADP ADJ ADP DET NOUN PUNCT,Satisfactory for sure with the sercvice !
10293,"beats having one "" cleaning lady "" who took twice as long and did not do a very through job like the "" maids "" did !",VERB VERB NUM PUNCT NOUN NOUN PUNCT PRON VERB ADV ADV ADV CCONJ AUX PART VERB DET ADV ADJ NOUN SCONJ DET PUNCT NOUN PUNCT VERB PUNCT,"Beats having one "" cleaning lady "" who took twice as long and did not do a very through job like the "" maids "" did !"
10294,this place has the best baby and children s clothes .,DET NOUN VERB DET ADJ NOUN CCONJ NOUN PART NOUN PUNCT,This place has the best baby and children s clothes .
10295,especially high end keep sake sort of clothing that you just ca nt find in a lot of stores .,ADV ADJ NOUN NOUN NOUN NOUN ADP NOUN PRON PRON ADV AUX PART VERB ADP DET NOUN ADP NOUN PUNCT,Especially high end keep sake sort of clothing that you just ca nt find in a lot of stores .
10296,it is all very unique and you wo nt find any other baby wearing the same stuff .,PRON AUX ADV ADV ADJ CCONJ PRON AUX PART VERB DET ADJ NOUN VERB DET ADJ NOUN PUNCT,It is all very unique and you wo nt find any other baby wearing the same stuff .
10297,i spent quite a bit because i spoil my little princess .,PRON VERB DET DET NOUN SCONJ PRON VERB PRON ADJ NOUN PUNCT,I spent quite a bit because I spoil my little princess .
10298,after all she will only be a baby for so long i figure why not enjoy it .,ADV ADV PRON AUX ADV AUX DET NOUN ADP ADV ADV PRON VERB ADV PART VERB PRON PUNCT,After all she will only be a baby for so long I figure why not enjoy it .
10299,"antique lighting , fixtures , chicago",ADJ NOUN PUNCT NOUN PUNCT PROPN,"Antique Lighting , Fixtures , Chicago"
10300,great place for antique lighting !,ADJ NOUN ADP ADJ NOUN PUNCT,Great place for Antique Lighting !
10301,i visited their huge chicago lighting showroom and all i have to say is wow !!,PRON VERB PRON ADJ PROPN NOUN NOUN CCONJ DET PRON VERB PART VERB AUX INTJ PUNCT,I visited their huge Chicago lighting showroom and all I have to say is WOW !!
10302,"lots of collections , many antique light fixtures , chandeliers , custom lighting etc .",NOUN ADP NOUN PUNCT ADJ ADJ NOUN NOUN PUNCT NOUN PUNCT NOUN NOUN X PUNCT,"Lots of collections , many antique light fixtures , Chandeliers , custom lighting etc ."
10303,i think they have the largest collection for chandeliers chicago .,PRON VERB PRON VERB DET ADJ NOUN ADP NOUN PROPN PUNCT,I think they have the largest collection for Chandeliers Chicago .
10304,"antiques , vintage , contemporary & modern chandeliers .",NOUN PUNCT ADJ PUNCT ADJ CCONJ ADJ NOUN PUNCT,"Antiques , Vintage , Contemporary & Modern Chandeliers ."
10305,i would recommend them for any custom lighting or lighting repair and restoration chicago,PRON AUX VERB PRON ADP DET NOUN NOUN CCONJ NOUN NOUN CCONJ NOUN PROPN,I would recommend them for any custom lighting or Lighting Repair and Restoration Chicago
10306,great food awesome food awesome service,ADJ NOUN ADJ NOUN ADJ NOUN,Great Food Awesome food Awesome service
10307,i wanted to try someplace new again .,PRON VERB PART VERB NOUN ADJ ADV PUNCT,I wanted to try someplace new again .
10308,this place rocked .,DET NOUN VERB PUNCT,This place rocked .
10309,brought my wife deb with me and she like the fried crab wontons and said they were good ..,VERB PRON NOUN PROPN ADP PRON CCONJ PRON VERB DET VERB NOUN NOUN CCONJ VERB PRON AUX ADJ PUNCT,Brought my wife Deb with me and she like the Fried Crab Wontons and said they were good ..
10310,we also had the bbq spare ribs .. good also .,PRON ADV VERB DET NOUN NOUN NOUN PUNCT ADJ ADV PUNCT,We also had the BBQ Spare Ribs .. good also .
10311,i ordered the moo shu pork and it was great ..,PRON VERB DET NOUN NOUN NOUN CCONJ PRON AUX ADJ PUNCT,I ordered the MOO SHU pork and it was great ..
10312,i also ordered the neptune platter which was awesome ... so this place gets 5 out of 5 stars .,PRON ADV VERB DET PROPN NOUN PRON AUX ADJ PUNCT ADV DET NOUN VERB NUM ADP ADP NUM NOUN PUNCT,I also ordered the Neptune Platter which was awesome ... so this place gets 5 out of 5 stars .
10313,do not go here !!!,AUX PART VERB ADV PUNCT,DO NOT GO HERE !!!
10314,"i went to get my nails filled friday , by monday 2 were broken .",PRON VERB PART VERB PRON NOUN VERB PROPN PUNCT ADP PROPN NUM AUX ADJ PUNCT,"I went to get my nails filled Friday , by Monday 2 were broken ."
10315,"i was not happy with the way they looked , very wavy , uneven edges , and with the exception of 1 , there is a dip in the center of each nail .",PRON AUX PART ADJ ADP DET NOUN PRON VERB PUNCT ADV ADJ PUNCT ADJ NOUN PUNCT CCONJ ADP DET NOUN ADP NUM PUNCT PRON VERB DET NOUN ADP DET NOUN ADP DET NOUN PUNCT,"I was not happy with the way they looked , very wavy , uneven edges , and with the exception of 1 , there is a dip in the center of each nail ."
10316,"i also had a pedicure , and they cut my nails too short , one of my big toes looks like it s getting infected .",PRON ADV VERB DET NOUN PUNCT CCONJ PRON VERB PRON NOUN ADV ADJ PUNCT NUM ADP PRON ADJ NOUN VERB SCONJ PRON AUX VERB ADJ PUNCT,"I also had a pedicure , and they cut my nails too short , one of my big toes looks like it s getting infected ."
10317,no way .,DET NOUN PUNCT,No way .
10318,i 'm certainly no expert on asian food in fact not even a lover of vietnamese food but i wanted to try the real things here at a dong .,PRON AUX ADV DET NOUN ADP ADJ NOUN ADP NOUN PART ADV DET NOUN ADP ADJ NOUN CCONJ PRON VERB PART VERB DET ADJ NOUN ADV ADP PROPN PROPN PUNCT,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese food but I wanted to try the real things here at A Dong .
10319,"cold , slimy , tasteless however is the same in all languages and foods .",ADJ PUNCT ADJ PUNCT ADJ ADV AUX DET ADJ ADP DET NOUN CCONJ NOUN PUNCT,"Cold , slimy , tasteless however is the same in all languages and foods ."
10320,"not good , not great , and again another disappointment in central iowa .",ADV ADJ PUNCT ADV ADJ PUNCT CCONJ ADV DET NOUN ADP PROPN PROPN PUNCT,"Not good , not great , and again another disappointment in Central Iowa ."
10321,how do these places stay in business .,ADV AUX DET NOUN VERB ADP NOUN PUNCT,How do these places stay in business .
10322,this town needs some food soul and this is not it .,DET NOUN VERB DET NOUN NOUN CCONJ PRON AUX PART PRON PUNCT,This town needs some food soul and this is not it .
10323,worth every penny,ADJ ADJ NOUN,Worth Every Penny
10324,"my girlfriend and i ate at the grill last night , and our experience was amazing .",PRON NOUN CCONJ PRON VERB ADP DET PROPN ADJ NOUN PUNCT CCONJ PRON NOUN AUX ADJ PUNCT,"My girlfriend and I ate at The Grill last night , and our experience was amazing ."
10325,"everything we ordered was prepared to perfection , and was presented perfectly .",PRON PRON VERB AUX VERB ADP NOUN PUNCT CCONJ AUX VERB ADV PUNCT,"Everything we ordered was prepared to perfection , and was presented perfectly ."
10326,"the asparagus , seared tuna , and lobster tail were the best we ever had .",DET NOUN PUNCT VERB NOUN PUNCT CCONJ NOUN NOUN AUX DET ADJ PRON ADV VERB PUNCT,"The asparagus , seared tuna , and lobster tail were the best we ever had ."
10327,"then the desserts came , and they were hands down the best dessert we ever had .",ADV DET NOUN VERB PUNCT CCONJ PRON AUX NOUN ADV DET ADJ NOUN PRON ADV VERB PUNCT,"Then the desserts came , and they were hands down the best dessert we ever had ."
10328,"i will sum it up with , it was worth every penny !",PRON AUX VERB PRON ADP ADP PUNCT PRON AUX ADJ DET NOUN PUNCT,"I will sum it up with , it was worth every penny !"
10329,best chinese restaurant ever !!!,ADJ ADJ NOUN ADV PUNCT,BEST CHINESE RESTAURANT EVER !!!
10330,it was the best chinese food i have ever had .,PRON AUX DET ADJ ADJ NOUN PRON AUX ADV VERB PUNCT,It was the best Chinese food I have ever had .
10331,"all the food tasted excellent , and with the new renovation of chairs and the bathroom , it is awesome .",DET DET NOUN VERB ADJ PUNCT CCONJ ADP DET ADJ NOUN ADP NOUN CCONJ DET NOUN PUNCT PRON AUX ADJ PUNCT,"All the food tasted excellent , and with the new renovation of chairs and the bathroom , it is awesome ."
10332,the people working their are also extremely polite and friendly .,DET NOUN VERB ADV AUX ADV ADV NOUN CCONJ ADJ PUNCT,The people working their are also extremely polite and friendly .
10333,"every time i go , kevin , the manager , will always remember my family and i .",DET NOUN PRON VERB PUNCT PROPN PUNCT DET NOUN PUNCT AUX ADV VERB PRON NOUN CCONJ PRON PUNCT,"Every time I go , Kevin , the manager , will always remember my family and I ."
10334,"overall , it is very family oriented , and i recommend it to everyone !!!",ADV PUNCT PRON AUX ADV NOUN ADJ PUNCT CCONJ PRON VERB PRON ADP PRON PUNCT,"Overall , it is very family oriented , and I recommend it to everyone !!!"
10335,furnace repair,NOUN NOUN,Furnace repair
10336,tiger heating is awesome .,PROPN PROPN AUX ADJ PUNCT,Tiger Heating is awesome .
10337,i had john and dustin working feverishly to get my exhaust motor replaced .,PRON VERB PROPN CCONJ PROPN VERB ADV PART VERB PRON NOUN NOUN VERB PUNCT,I had John and Dustin working feverishly to get my exhaust motor replaced .
10338,these guys were absolutely professional .,DET NOUN AUX ADV ADJ PUNCT,These guys were absolutely professional .
10339,john was here in 45 minutes after i called on a 10 below zero early sunday morning .,PROPN AUX ADV ADP NUM NOUN SCONJ PRON VERB ADP DET NUM ADP NUM ADJ PROPN NOUN PUNCT,John was here in 45 minutes after I called on a 10 below zero early Sunday morning .
10340,"if you need someone to help you out with your heating problems , i definitely would call tiger heating and air .",SCONJ PRON VERB PRON PART VERB PRON ADP ADP PRON NOUN NOUN PUNCT PRON ADV AUX VERB PROPN PROPN CCONJ PROPN PUNCT,"If you need someone to help you out with your heating problems , I DEFINITELY would call TIGER HEATING and AIR ."
10341,absolutely a wonderful company .,ADV DET ADJ NOUN PUNCT,Absolutely a wonderful company .
10342,my family and i thank you !!!!!!!!!!,PRON NOUN CCONJ PRON VERB PRON PUNCT,My family and I thank you !!!!!!!!!!
10343,they suck,PRON VERB,They Suck
10344,go somewhere else ...,VERB ADV ADV PUNCT,Go somewhere else ...
10345,wanted to buy a rhino 700 and a grizzly 700 .,VERB PART VERB DET PROPN PROPN CCONJ DET PROPN PROPN PUNCT,Wanted to buy a Rhino 700 and a Grizzly 700 .
10346,"after searching high and low for a salesman , i was treated like dirt , and we left .",SCONJ VERB ADV CCONJ ADV ADP DET NOUN PUNCT PRON AUX VERB ADP NOUN PUNCT CCONJ PRON VERB PUNCT,"After searching high and low for a salesman , I was treated like dirt , and we left ."
10347,"parts department blows , service department is even worse .",NOUN NOUN VERB PUNCT NOUN NOUN AUX ADV ADJ PUNCT,"Parts department blows , Service department is even worse ."
10348,"i live 10 minutes from cycle city , but i drove 50 mile south to peachstate powersports in lagrange , dealt with the owner , levi , and was well taken care of .",PRON VERB NUM NOUN ADP PROPN PROPN PUNCT CCONJ PRON VERB NUM NOUN ADV ADP PROPN PROPN ADP PROPN PUNCT VERB ADP DET NOUN PUNCT PROPN PUNCT CCONJ AUX ADV VERB NOUN ADP PUNCT,"I live 10 minutes from Cycle City , but I Drove 50 mile south to Peachstate Powersports in LaGrange , dealt with the owner , Levi , and was well taken care of ."
10349,professional and inspiring,ADJ CCONJ ADJ,Professional and inspiring
10350,"nigel from nidd design has always provided a first class service , from his advice and professionalism to the quality of his design drawings and planning applications .",PROPN ADP PROPN PROPN AUX ADV VERB DET ADJ NOUN NOUN PUNCT ADP PRON NOUN CCONJ NOUN ADP DET NOUN ADP PRON NOUN NOUN CCONJ NOUN NOUN PUNCT,"Nigel from Nidd Design has always provided a first class service , from his advice and professionalism to the quality of his design drawings and planning applications ."
10351,"his knowledge and expertise help smooth the way with any planning application , ensuring compliance with the building regulations .",PRON NOUN CCONJ NOUN VERB VERB DET NOUN ADP DET NOUN NOUN PUNCT VERB NOUN ADP DET NOUN NOUN PUNCT,"His knowledge and expertise help smooth the way with any planning application , ensuring compliance with the building regulations ."
10352,once you have met nigel you will not want to work with anyone else .,SCONJ PRON AUX VERB PROPN PRON AUX PART VERB PART VERB ADP PRON ADJ PUNCT,Once you have met Nigel you will not want to work with anyone else .
10353,he really does turn your dreams into reality for your home !,PRON ADV AUX VERB PRON NOUN ADP NOUN ADP PRON NOUN PUNCT,He really does turn your dreams into reality for your home !
10354,we came at around 730 and they close at 8 and wanted to try the specials but they were out for the day so i would say go way before they close .,PRON VERB ADP ADV NUM CCONJ PRON VERB ADP NUM CCONJ VERB PART VERB DET NOUN CCONJ PRON AUX ADV ADP DET NOUN ADV PRON AUX VERB VERB ADV SCONJ PRON VERB PUNCT,We came at around 730 and they close at 8 and wanted to try the specials but they were out for the day so I would say go way before they close .
10355,"got the crab rangoon which was great , tofu with cabbage which was spicy but good and shrimp satay which was also good .",VERB DET NOUN NOUN PRON AUX ADJ PUNCT NOUN ADP NOUN PRON AUX ADJ CCONJ ADJ CCONJ NOUN NOUN PRON AUX ADV ADJ PUNCT,"Got the crab rangoon which was great , tofu with cabbage which was spicy but good and shrimp satay which was also good ."
10356,def going to come back and try this place again .,ADV VERB PART VERB ADV CCONJ VERB DET NOUN ADV PUNCT,Def going to come back and try this place again .
10357,bea was really nice and asked how the food was .,PROPN AUX ADV ADJ CCONJ VERB ADV DET NOUN AUX PUNCT,Bea was really nice and asked how the food was .
10358,cute place also,ADJ NOUN ADV,Cute place also
10359,as a native southern californian i can tell you that this is not authentic mexican food .,ADP DET ADJ ADJ PROPN PRON AUX VERB PRON SCONJ PRON AUX PART ADJ ADJ NOUN PUNCT,As a native southern Californian I can tell you that this is not authentic Mexican food .
10360,"however , i still like this place a lot .",ADV PUNCT PRON ADV VERB DET NOUN DET NOUN PUNCT,"However , I still like this place a lot ."
10361,"esp. the mole , tortilla soup , and guacamole .",ADV DET NOUN PUNCT NOUN NOUN PUNCT CCONJ NOUN PUNCT,"Esp. the mole , tortilla soup , and guacamole ."
